parcelle_id,date,culture,rendement_estime,rendement_final,progression
P019,2023-08-31,Tournesol,3.39,3.6077869251872445,100.0
P019,2023-09-30,Tournesol,3.5,3.6077869251872445,100.0
P019,2023-10-31,Tournesol,3.21,3.6077869251872445,100.0
P019,2023-11-30,Tournesol,3.28,3.6077869251872445,100.0
P019,2023-12-31,Tournesol,3.69,3.6077869251872445,100.0
P019,2024-01-31,Tournesol,3.55,3.6077869251872445,100.0
P019,2024-02-29,Tournesol,3.77,3.6077869251872445,100.0
P019,2024-03-31,Tournesol,0.0,,0.0
P019,2024-04-30,Tournesol,0.0,,0.0
P019,2024-05-31,Tournesol,0.83,,20.7
P019,2024-06-30,Tournesol,1.56,,40.7
P019,2024-07-31,Tournesol,2.12,,61.3
P019,2024-08-31,Tournesol,03.09,,82.0
P019,2024-09-30,Tournesol,3.22,3.806690615571808,100.0
P019,2024-10-31,Tournesol,3.44,3.806690615571808,100.0
P019,2024-11-30,Tournesol,3.76,3.806690615571808,100.0
P019,2024-12-31,Tournesol,3.98,3.806690615571808,100.0
P020,2020-01-31,Ble,0.0,,0.0
P020,2020-02-29,Ble,0.89,,12.1
P020,2020-03-31,Tournesol,0.0,,0.0
P020,2020-04-30,Mais,0.0,,0.0
P020,2020-05-31,Mais,1.4,,17.2
P020,2020-06-30,Mais,2.76,,33.9
P020,2020-07-31,Mais,3.46,,51.1
P020,2020-08-31,Mais,4.32,,68.3
P020,2020-09-30,Mais,5.47,,85.0
P020,2020-10-31,Mais,7.1,7.1402047291613515,100.0
P020,2020-11-30,Mais,6.51,7.1402047291613515,100.0
P020,2020-12-31,Mais,7.16,7.1402047291613515,100.0
P020,2021-01-31,Mais,7.78,7.1402047291613515,100.0
P020,2021-02-28,Mais,08.03,7.1402047291613515,100.0
P020,2021-03-31,Tournesol,0.0,,0.0
P020,2021-04-30,Tournesol,0.83,,20.0
P020,2021-05-31,Tournesol,1.51,,40.7
P020,2021-06-30,Tournesol,02.08,,60.7
P020,2021-07-31,Tournesol,2.71,,81.3
P020,2021-08-31,Tournesol,3.39,3.491343767811173,100.0
P020,2021-09-30,Tournesol,3.36,3.491343767811173,100.0
P020,2021-10-31,Tournesol,0.0,,0.0
P020,2021-11-30,Tournesol,0.57,,20.0
P020,2021-12-31,Tournesol,1.37,,40.7
P020,2022-01-31,Tournesol,2.12,,61.3
P020,2022-02-28,Tournesol,2.55,,80.0
P020,2022-03-31,Mais,0.0,,0.0
P020,2022-04-30,Tournesol,0.0,,0.0
P020,2022-05-31,Tournesol,0.74,,20.7
P020,2022-06-30,Tournesol,1.54,,40.7
P020,2022-07-31,Tournesol,2.18,,61.3
P020,2022-08-31,Tournesol,2.7,,82.0
P020,2022-09-30,Tournesol,3.1,3.6021768463952677,100.0
P020,2022-10-31,Tournesol,0.0,,0.0
P020,2022-11-30,Tournesol,0.41,,20.0
P020,2022-12-31,Tournesol,0.77,,40.7
P020,2023-01-31,Tournesol,1.36,,61.3
P020,2023-02-28,Tournesol,1.89,,80.0
P020,2023-03-31,Tournesol,2.18,2.0300816883215154,100.0
P020,2023-04-30,Tournesol,2.29,2.0300816883215154,100.0
P020,2023-05-31,Tournesol,02.02,2.0300816883215154,100.0
P020,2023-06-30,Tournesol,1.87,2.0300816883215154,100.0
P020,2023-07-31,Tournesol,1.91,2.0300816883215154,100.0
P020,2023-08-31,Tournesol,1.81,2.0300816883215154,100.0
P020,2023-09-30,Tournesol,02.07,2.0300816883215154,100.0
P020,2023-10-31,Mais,0.0,,0.0
P020,2023-11-30,Mais,1.19,,16.7
P020,2023-12-31,Mais,2.63,,33.9
P020,2024-01-31,Mais,3.95,,51.1
P020,2024-02-29,Mais,5.8,,67.2
P020,2024-03-31,Ble,0.0,,0.0
P020,2024-04-30,Mais,0.0,,0.0
P020,2024-05-31,Mais,1.98,,17.2
P020,2024-06-30,Mais,3.54,,33.9
P020,2024-07-31,Mais,5.12,,51.1
P020,2024-08-31,Mais,6.46,,68.3
P020,2024-09-30,Mais,8.49,,85.0
P020,2024-10-31,Mais,10.38,10.742146668088466,100.0
P020,2024-11-30,Mais,10.59,10.742146668088466,100.0
P020,2024-12-31,Mais,10.23,10.742146668088466,100.0
P021,2020-01-31,Ble,0.0,,0.0
P021,2020-02-29,Ble,0.87,,12.1
P021,2020-03-31,Ble,1.69,,25.0
P021,2020-04-30,Ble,2.25,,37.5
P021,2020-05-31,Ble,3.11,,50.4
P021,2020-06-30,Ble,3.91,,62.9
P021,2020-07-31,Ble,4.58,,75.8
P021,2020-08-31,Ble,5.13,,88.8
P021,2020-09-30,Ble,5.8,6.284215141797512,100.0
P021,2020-10-31,Ble,5.85,6.284215141797512,100.0
P021,2020-11-30,Ble,5.94,6.284215141797512,100.0
P021,2020-12-31,Ble,6.76,6.284215141797512,100.0
P021,2021-01-31,Ble,6.57,6.284215141797512,100.0
P021,2021-02-28,Ble,6.71,6.284215141797512,100.0
P021,2021-03-31,Mais,0.0,,0.0
P021,2021-04-30,Mais,0.0,,0.0
P021,2021-05-31,Mais,1.42,,17.2
P021,2021-06-30,Mais,2.69,,33.9
P021,2021-07-31,Mais,3.53,,51.1
P021,2021-08-31,Mais,4.67,,68.3
P021,2021-09-30,Mais,6.28,,85.0
P021,2021-10-31,Ble,0.0,,0.0
P021,2021-11-30,Ble,0.75,,12.5
P021,2021-12-31,Ble,1.66,,25.4
P021,2022-01-31,Ble,2.77,,38.3
P021,2022-02-28,Ble,3.18,,50.0
P021,2022-03-31,Ble,4.11,,62.9
P021,2022-04-30,Tournesol,0.0,,0.0
P021,2022-05-31,Tournesol,0.74,,20.7
P021,2022-06-30,Tournesol,1.44,,40.7
P021,2022-07-31,Tournesol,02.09,,61.3
P021,2022-08-31,Tournesol,2.99,,82.0
P021,2022-09-30,Tournesol,3.44,3.7843878712120222,100.0
P021,2022-10-31,Mais,0.0,,0.0
P021,2022-11-30,Mais,1.81,,16.7
P021,2022-12-31,Mais,4.46,,33.9
P021,2023-01-31,Mais,6.53,,51.1
P021,2023-02-28,Mais,8.49,,66.7
P021,2023-03-31,Ble,0.0,,0.0
P021,2023-04-30,Mais,0.0,,0.0
P021,2023-05-31,Mais,1.47,,17.2
P021,2023-06-30,Mais,2.79,,33.9
P021,2023-07-31,Mais,4.23,,51.1
P021,2023-08-31,Mais,5.25,,68.3
P021,2023-09-30,Mais,06.09,,85.0
P021,2023-10-31,Ble,0.0,,0.0
P021,2023-11-30,Ble,0.55,,12.5
P021,2023-12-31,Ble,1.25,,25.4
P021,2024-01-31,Ble,1.94,,38.3
P021,2024-02-29,Ble,2.67,,50.4
P021,2024-03-31,Ble,0.0,,0.0
P021,2024-04-30,Ble,0.66,,12.5
P021,2024-05-31,Ble,1.45,,25.4
P021,2024-06-30,Ble,02.06,,37.9
P021,2024-07-31,Ble,2.59,,50.8
P021,2024-08-31,Ble,3.1,,63.7
P021,2024-09-30,Ble,3.63,,76.2
P021,2024-10-31,Ble,4.19,,89.2
P021,2024-11-30,Ble,4.83,5.155244382286418,100.0
P021,2024-12-31,Ble,4.9,5.155244382286418,100.0
P022,2020-01-31,Mais,0.0,,0.0
P022,2020-02-29,Mais,1.79,,16.1
P022,2020-03-31,Ble,0.0,,0.0
P022,2020-04-30,Tournesol,0.0,,0.0
P022,2020-05-31,Tournesol,0.85,,20.7
P022,2020-06-30,Tournesol,1.39,,40.7
P022,2020-07-31,Tournesol,2.21,,61.3
P022,2020-08-31,Tournesol,2.6,,82.0
P022,2020-09-30,Tournesol,3.22,3.688067991688607,100.0
P022,2020-10-31,Mais,0.0,,0.0
P022,2020-11-30,Mais,1.85,,16.7
P022,2020-12-31,Mais,3.83,,33.9
P022,2021-01-31,Mais,6.37,,51.1
P022,2021-02-28,Mais,08.06,,66.7
P022,2021-03-31,Mais,0.0,,0.0
P022,2021-04-30,Tournesol,0.0,,0.0
P022,2021-05-31,Tournesol,0.49,,20.7
P022,2021-06-30,Tournesol,0.99,,40.7
P022,2021-07-31,Tournesol,1.47,,61.3
P022,2021-08-31,Tournesol,1.7,,82.0
P022,2021-09-30,Tournesol,02.02,2.4336228876949653,100.0
P022,2021-10-31,Tournesol,2.1,2.4336228876949653,100.0
P022,2021-11-30,Tournesol,02.05,2.4336228876949653,100.0
P022,2021-12-31,Tournesol,2.76,2.4336228876949653,100.0
P022,2022-01-31,Tournesol,2.61,2.4336228876949653,100.0
P022,2022-02-28,Tournesol,2.48,2.4336228876949653,100.0
P022,2022-03-31,Tournesol,0.0,,0.0
P022,2022-04-30,Tournesol,0.85,,20.0
P022,2022-05-31,Tournesol,1.58,,40.7
P022,2022-06-30,Tournesol,2.18,,60.7
P022,2022-07-31,Tournesol,03.04,,81.3
P022,2022-08-31,Tournesol,3.26,3.7078135688154394,100.0
P022,2022-09-30,Tournesol,3.21,3.7078135688154394,100.0
P022,2022-10-31,Tournesol,3.39,3.7078135688154394,100.0
P022,2022-11-30,Tournesol,3.6,3.7078135688154394,100.0
P022,2022-12-31,Tournesol,3.77,3.7078135688154394,100.0
P022,2023-01-31,Tournesol,3.96,3.7078135688154394,100.0
P022,2023-02-28,Tournesol,04.06,3.7078135688154394,100.0
P022,2023-03-31,Ble,0.0,,0.0
P022,2023-04-30,Mais,0.0,,0.0
P022,2023-05-31,Mais,1.51,,17.2
P022,2023-06-30,Mais,3.24,,33.9
P022,2023-07-31,Mais,4.41,,51.1
P022,2023-08-31,Mais,5.68,,68.3
P022,2023-09-30,Mais,7.34,,85.0
P022,2023-10-31,Mais,0.0,,0.0
P022,2023-11-30,Mais,1.74,,16.7
P022,2023-12-31,Mais,3.49,,33.9
P022,2024-01-31,Mais,6.35,,51.1
P022,2024-02-29,Mais,7.75,,67.2
P022,2024-03-31,Mais,0.0,,0.0
P022,2024-04-30,Mais,02.02,,16.7
P022,2024-05-31,Mais,3.96,,33.9
P022,2024-06-30,Mais,5.24,,50.6
P022,2024-07-31,Mais,7.54,,67.8
P022,2024-08-31,Mais,8.5,,85.0
P022,2024-09-30,Mais,10.58,11.03825477141962,100.0
P022,2024-10-31,Mais,9.15,11.03825477141962,100.0
P022,2024-11-30,Mais,10.52,11.03825477141962,100.0
P022,2024-12-31,Mais,11.1,11.03825477141962,100.0
P023,2020-01-31,Mais,0.0,,0.0
P023,2020-02-29,Mais,1.42,,16.1
P023,2020-03-31,Mais,0.0,,0.0
P023,2020-04-30,Mais,1.77,,16.7
P023,2020-05-31,Mais,3.61,,33.9
P023,2020-06-30,Mais,4.54,,50.6
P023,2020-07-31,Mais,6.26,,67.8
P023,2020-08-31,Mais,7.77,,85.0
P023,2020-09-30,Mais,8.75,9.95568569823453,100.0
P023,2020-10-31,Mais,0.0,,0.0
P023,2020-11-30,Mais,1.57,,16.7
P023,2020-12-31,Mais,3.49,,33.9
P023,2021-01-31,Mais,5.6,,51.1
P023,2021-02-28,Mais,7.94,,66.7
P023,2021-03-31,Ble,0.0,,0.0
P023,2021-04-30,Ble,0.72,,12.5
P023,2021-05-31,Ble,1.39,,25.4
P023,2021-06-30,Ble,1.9,,37.9
P023,2021-07-31,Ble,2.57,,50.8
P023,2021-08-31,Ble,2.73,,63.7
P023,2021-09-30,Ble,3.46,,76.2
P023,2021-10-31,Ble,4.31,,89.2
P023,2021-11-30,Ble,4.48,5.248456951235983,100.0
P023,2021-12-31,Ble,5.24,5.248456951235983,100.0
P023,2022-01-31,Ble,5.8,5.248456951235983,100.0
P023,2022-02-28,Ble,5.61,5.248456951235983,100.0
P023,2022-03-31,Ble,0.0,,0.0
P023,2022-04-30,Ble,0.93,,12.5
P023,2022-05-31,Ble,1.67,,25.4
P023,2022-06-30,Ble,2.62,,37.9
P023,2022-07-31,Ble,3.62,,50.8
P023,2022-08-31,Ble,4.29,,63.7
P023,2022-09-30,Ble,4.77,,76.2
P023,2022-10-31,Mais,0.0,,0.0
P023,2022-11-30,Mais,1.51,,16.7
P023,2022-12-31,Mais,3.44,,33.9
P023,2023-01-31,Mais,5.21,,51.1
P023,2023-02-28,Mais,7.96,,66.7
P023,2023-03-31,Mais,0.0,,0.0
P023,2023-04-30,Mais,1.57,,16.7
P023,2023-05-31,Mais,3.14,,33.9
P023,2023-06-30,Mais,4.29,,50.6
P023,2023-07-31,Mais,5.35,,67.8
P023,2023-08-31,Mais,6.73,,85.0
P023,2023-09-30,Mais,8.22,8.767097800228939,100.0
P023,2023-10-31,Mais,7.32,8.767097800228939,100.0
P023,2023-11-30,Mais,8.13,8.767097800228939,100.0
P023,2023-12-31,Mais,09.01,8.767097800228939,100.0
P023,2024-01-31,Mais,9.14,8.767097800228939,100.0
P023,2024-02-29,Mais,9.92,8.767097800228939,100.0
P023,2024-03-31,Mais,9.83,8.767097800228939,100.0
P023,2024-04-30,Ble,0.0,,0.0
P023,2024-05-31,Ble,0.7,,12.9
P023,2024-06-30,Ble,1.2,,25.4
P023,2024-07-31,Ble,1.89,,38.3
P023,2024-08-31,Ble,2.16,,51.2
P023,2024-09-30,Ble,2.92,,63.7
P023,2024-10-31,Ble,0.0,,0.0
P023,2024-11-30,Ble,0.68,,12.5
P023,2024-12-31,Ble,1.46,,25.4
P024,2020-01-31,Tournesol,0.0,,0.0
P024,2020-02-29,Tournesol,0.44,,19.3
P024,2020-03-31,Ble,0.0,,0.0
P024,2020-04-30,Ble,0.61,,12.5
P024,2020-05-31,Ble,1.16,,25.4
P024,2020-06-30,Ble,1.8,,37.9
P024,2020-07-31,Ble,2.23,,50.8
P024,2020-08-31,Ble,2.4,,63.7
P024,2020-09-30,Ble,3.21,,76.2
P024,2020-10-31,Tournesol,0.0,,0.0
P024,2020-11-30,Tournesol,0.51,,20.0
P024,2020-12-31,Tournesol,1.14,,40.7
P024,2021-01-31,Tournesol,1.65,,61.3
P024,2021-02-28,Tournesol,02.05,,80.0
P024,2021-03-31,Tournesol,2.97,2.585327246803901,100.0
P024,2021-04-30,Tournesol,2.8,2.585327246803901,100.0
P024,2021-05-31,Tournesol,2.42,2.585327246803901,100.0
P024,2021-06-30,Tournesol,2.49,2.585327246803901,100.0
P024,2021-07-31,Tournesol,2.65,2.585327246803901,100.0
P024,2021-08-31,Tournesol,2.37,2.585327246803901,100.0
P024,2021-09-30,Tournesol,2.28,2.585327246803901,100.0
P024,2021-10-31,Tournesol,0.0,,0.0
P024,2021-11-30,Tournesol,0.72,,20.0
P024,2021-12-31,Tournesol,1.59,,40.7
P024,2022-01-31,Tournesol,2.52,,61.3
P024,2022-02-28,Tournesol,3.68,,80.0
P024,2022-03-31,Ble,0.0,,0.0
P024,2022-04-30,Tournesol,0.0,,0.0
P024,2022-05-31,Tournesol,0.55,,20.7
P024,2022-06-30,Tournesol,0.99,,40.7
P024,2022-07-31,Tournesol,1.49,,61.3
P024,2022-08-31,Tournesol,1.96,,82.0
P024,2022-09-30,Tournesol,2.16,2.4783168333781678,100.0
P024,2022-10-31,Tournesol,2.27,2.4783168333781678,100.0
P024,2022-11-30,Tournesol,2.38,2.4783168333781678,100.0
P024,2022-12-31,Tournesol,2.43,2.4783168333781678,100.0
P024,2023-01-31,Tournesol,2.63,2.4783168333781678,100.0
P024,2023-02-28,Tournesol,2.75,2.4783168333781678,100.0
P024,2023-03-31,Tournesol,0.0,,0.0
P024,2023-04-30,Ble,0.0,,0.0
P024,2023-05-31,Ble,0.68,,12.9
P024,2023-06-30,Ble,1.3,,25.4
P024,2023-07-31,Ble,1.99,,38.3
P024,2023-08-31,Ble,2.33,,51.2
P024,2023-09-30,Ble,3.12,,63.7
P024,2023-10-31,Mais,0.0,,0.0
P024,2023-11-30,Mais,1.97,,16.7
P024,2023-12-31,Mais,3.79,,33.9
P024,2024-01-31,Mais,6.32,,51.1
P024,2024-02-29,Mais,8.44,,67.2
P024,2024-03-31,Tournesol,0.0,,0.0
P024,2024-04-30,Mais,0.0,,0.0
P024,2024-05-31,Mais,1.46,,17.2
P024,2024-06-30,Mais,2.83,,33.9
P024,2024-07-31,Mais,3.92,,51.1
P024,2024-08-31,Mais,5.14,,68.3
P024,2024-09-30,Mais,5.95,,85.0
P024,2024-10-31,Ble,0.0,,0.0
P024,2024-11-30,Ble,0.79,,12.5
P024,2024-12-31,Ble,1.74,,25.4
P025,2020-01-31,Ble,0.0,,0.0
P025,2020-02-29,Ble,0.81,,12.1
P025,2020-03-31,Ble,1.75,,25.0
P025,2020-04-30,Ble,2.46,,37.5
P025,2020-05-31,Ble,3.71,,50.4
P025,2020-06-30,Ble,4.41,,62.9
P025,2020-07-31,Ble,4.46,,75.8
P025,2020-08-31,Ble,06.01,,88.8
P025,2020-09-30,Ble,6.12,6.827492100347476,100.0
P025,2020-10-31,Tournesol,0.0,,0.0
P025,2020-11-30,Tournesol,0.65,,20.0
P025,2020-12-31,Tournesol,1.65,,40.7
P025,2021-01-31,Tournesol,2.32,,61.3
P025,2021-02-28,Tournesol,3.29,,80.0
P025,2021-03-31,Tournesol,0.0,,0.0
P025,2021-04-30,Mais,0.0,,0.0
P025,2021-05-31,Mais,1.98,,17.2
P025,2021-06-30,Mais,3.75,,33.9
P025,2021-07-31,Mais,05.07,,51.1
P025,2021-08-31,Mais,6.74,,68.3
P025,2021-09-30,Mais,8.89,,85.0
P025,2021-10-31,Ble,0.0,,0.0
P025,2021-11-30,Ble,0.88,,12.5
P025,2021-12-31,Ble,1.9,,25.4
P025,2022-01-31,Ble,3.26,,38.3
P025,2022-02-28,Ble,4.3,,50.0
P025,2022-03-31,Ble,05.02,,62.9
P025,2022-04-30,Mais,0.0,,0.0
P025,2022-05-31,Mais,02.08,,17.2
P025,2022-06-30,Mais,04.03,,33.9
P025,2022-07-31,Mais,5.36,,51.1
P025,2022-08-31,Mais,07.01,,68.3
P025,2022-09-30,Mais,8.69,,85.0
P025,2022-10-31,Mais,11.09,11.481076703979713,100.0
P025,2022-11-30,Mais,10.49,11.481076703979713,100.0
P025,2022-12-31,Mais,10.63,11.481076703979713,100.0
P025,2023-01-31,Mais,11.59,11.481076703979713,100.0
P025,2023-02-28,Mais,13.44,11.481076703979713,100.0
P025,2023-03-31,Mais,13.04,11.481076703979713,100.0
P025,2023-04-30,Mais,0.0,,0.0
P025,2023-05-31,Mais,1.43,,17.2
P025,2023-06-30,Mais,03.01,,33.9
P025,2023-07-31,Mais,3.76,,51.1
P025,2023-08-31,Mais,4.76,,68.3
P025,2023-09-30,Mais,06.02,,85.0
P025,2023-10-31,Mais,0.0,,0.0
P025,2023-11-30,Mais,1.33,,16.7
P025,2023-12-31,Mais,2.88,,33.9
P025,2024-01-31,Mais,4.72,,51.1
P025,2024-02-29,Mais,6.39,,67.2
P025,2024-03-31,Mais,0.0,,0.0
P025,2024-04-30,Mais,1.69,,16.7
P025,2024-05-31,Mais,3.52,,33.9
P025,2024-06-30,Mais,4.83,,50.6
P025,2024-07-31,Mais,6.76,,67.8
P025,2024-08-31,Mais,7.63,,85.0
P025,2024-09-30,Mais,9.14,9.820768630970871,100.0
P025,2024-10-31,Tournesol,0.0,,0.0
P025,2024-11-30,Tournesol,0.42,,20.0
P025,2024-12-31,Tournesol,0.92,,40.7
P026,2020-01-31,Mais,0.0,,0.0
P026,2020-02-29,Mais,2.32,,16.1
P026,2020-03-31,Mais,0.0,,0.0
P026,2020-04-30,Ble,0.0,,0.0
P026,2020-05-31,Ble,0.71,,12.9
P026,2020-06-30,Ble,1.2,,25.4
P026,2020-07-31,Ble,1.98,,38.3
P026,2020-08-31,Ble,2.51,,51.2
P026,2020-09-30,Ble,2.97,,63.7
P026,2020-10-31,Tournesol,0.0,,0.0
P026,2020-11-30,Tournesol,0.53,,20.0
P026,2020-12-31,Tournesol,01.04,,40.7
P026,2021-01-31,Tournesol,1.82,,61.3
P026,2021-02-28,Tournesol,2.25,,80.0
P026,2021-03-31,Mais,0.0,,0.0
P026,2021-04-30,Ble,0.0,,0.0
P026,2021-05-31,Ble,0.96,,12.9
P026,2021-06-30,Ble,1.89,,25.4
P026,2021-07-31,Ble,2.89,,38.3
P026,2021-08-31,Ble,3.54,,51.2
P026,2021-09-30,Ble,4.49,,63.7
P026,2021-10-31,Ble,5.12,,76.7
P026,2021-11-30,Ble,6.59,,89.2
P026,2021-12-31,Ble,07.05,7.34826202707559,100.0
P026,2022-01-31,Ble,7.66,7.34826202707559,100.0
P026,2022-02-28,Ble,7.98,7.34826202707559,100.0
P026,2022-03-31,Ble,0.0,,0.0
P026,2022-04-30,Ble,0.97,,12.5
P026,2022-05-31,Ble,02.01,,25.4
P026,2022-06-30,Ble,2.7,,37.9
P026,2022-07-31,Ble,3.6,,50.8
P026,2022-08-31,Ble,04.05,,63.7
P026,2022-09-30,Ble,5.17,,76.2
P026,2022-10-31,Ble,0.0,,0.0
P026,2022-11-30,Ble,0.61,,12.5
P026,2022-12-31,Ble,1.25,,25.4
P026,2023-01-31,Ble,02.06,,38.3
P026,2023-02-28,Ble,2.67,,50.0
P026,2023-03-31,Ble,3.41,,62.9
P026,2023-04-30,Tournesol,0.0,,0.0
P026,2023-05-31,Tournesol,0.7,,20.7
P026,2023-06-30,Tournesol,1.19,,40.7
P026,2023-07-31,Tournesol,1.82,,61.3
P026,2023-08-31,Tournesol,2.24,,82.0
P026,2023-09-30,Tournesol,2.78,2.947036823030535,100.0
P026,2023-10-31,Mais,0.0,,0.0
P026,2023-11-30,Mais,1.52,,16.7
P026,2023-12-31,Mais,3.42,,33.9
P026,2024-01-31,Mais,5.14,,51.1
P026,2024-02-29,Mais,07.01,,67.2
P026,2024-03-31,Ble,0.0,,0.0
P026,2024-04-30,Tournesol,0.0,,0.0
P026,2024-05-31,Tournesol,0.67,,20.7
P026,2024-06-30,Tournesol,1.18,,40.7
P026,2024-07-31,Tournesol,1.68,,61.3
P026,2024-08-31,Tournesol,02.06,,82.0
P026,2024-09-30,Tournesol,2.42,2.849186916132313,100.0
P026,2024-10-31,Ble,0.0,,0.0
P026,2024-11-30,Ble,0.57,,12.5
P026,2024-12-31,Ble,1.25,,25.4
P027,2020-01-31,Ble,0.0,,0.0
P027,2020-02-29,Ble,0.79,,12.1
P027,2020-03-31,Mais,0.0,,0.0
P027,2020-04-30,Tournesol,0.0,,0.0
P027,2020-05-31,Tournesol,0.56,,20.7
P027,2020-06-30,Tournesol,1.14,,40.7
P027,2020-07-31,Tournesol,1.56,,61.3
P027,2020-08-31,Tournesol,2.0,,82.0
P027,2020-09-30,Tournesol,2.45,2.700380522223833,100.0
P027,2020-10-31,Ble,0.0,,0.0
P027,2020-11-30,Ble,0.86,,12.5
P027,2020-12-31,Ble,1.84,,25.4
P027,2021-01-31,Ble,2.77,,38.3
P027,2021-02-28,Ble,3.81,,50.0
P027,2021-03-31,Ble,4.54,,62.9
P027,2021-04-30,Mais,0.0,,0.0
P027,2021-05-31,Mais,1.77,,17.2
P027,2021-06-30,Mais,3.66,,33.9
P027,2021-07-31,Mais,4.5,,51.1
P027,2021-08-31,Mais,6.1,,68.3
P027,2021-09-30,Mais,7.81,,85.0
P027,2021-10-31,Mais,0.0,,0.0
P027,2021-11-30,Mais,02.01,,16.7
P027,2021-12-31,Mais,3.77,,33.9
P027,2022-01-31,Mais,6.6,,51.1
P027,2022-02-28,Mais,08.07,,66.7
P027,2022-03-31,Mais,0.0,,0.0
P027,2022-04-30,Ble,0.0,,0.0
P027,2022-05-31,Ble,01.01,,12.9
P027,2022-06-30,Ble,1.99,,25.4
P027,2022-07-31,Ble,2.58,,38.3
P027,2022-08-31,Ble,3.51,,51.2
P027,2022-09-30,Ble,4.36,,63.7
P027,2022-10-31,Tournesol,0.0,,0.0
P027,2022-11-30,Tournesol,0.59,,20.0
P027,2022-12-31,Tournesol,1.29,,40.7
P027,2023-01-31,Tournesol,2.15,,61.3
P027,2023-02-28,Tournesol,2.68,,80.0
P027,2023-03-31,Tournesol,3.33,3.1907201463527706,100.0
P027,2023-04-30,Mais,0.0,,0.0
P027,2023-05-31,Mais,1.58,,17.2
P027,2023-06-30,Mais,2.94,,33.9
P027,2023-07-31,Mais,4.34,,51.1
P027,2023-08-31,Mais,5.53,,68.3
P027,2023-09-30,Mais,06.03,,85.0
P027,2023-10-31,Ble,0.0,,0.0
P027,2023-11-30,Ble,0.81,,12.5
P027,2023-12-31,Ble,1.66,,25.4
P027,2024-01-31,Ble,2.73,,38.3
P027,2024-02-29,Ble,4.0,,50.4
P027,2024-03-31,Mais,0.0,,0.0
P027,2024-04-30,Mais,1.8,,16.7
P027,2024-05-31,Mais,3.79,,33.9
P027,2024-06-30,Mais,5.24,,50.6
P027,2024-07-31,Mais,6.6,,67.8
P027,2024-08-31,Mais,8.29,,85.0
P027,2024-09-30,Mais,8.98,10.25228741032549,100.0
P027,2024-10-31,Ble,0.0,,0.0
P027,2024-11-30,Ble,0.7,,12.5
P027,2024-12-31,Ble,1.38,,25.4
P028,2020-01-31,Mais,0.0,,0.0
P028,2020-02-29,Mais,1.31,,16.1
P028,2020-03-31,Mais,2.7,,33.3
P028,2020-04-30,Tournesol,0.0,,0.0
P028,2020-05-31,Tournesol,0.63,,20.7
P028,2020-06-30,Tournesol,1.12,,40.7
P028,2020-07-31,Tournesol,1.69,,61.3
P028,2020-08-31,Tournesol,2.25,,82.0
P028,2020-09-30,Tournesol,2.7,2.8621669555295206,100.0
P028,2020-10-31,Mais,0.0,,0.0
P028,2020-11-30,Mais,1.5,,16.7
P028,2020-12-31,Mais,3.68,,33.9
P028,2021-01-31,Mais,6.23,,51.1
P028,2021-02-28,Mais,7.59,,66.7
P028,2021-03-31,Tournesol,0.0,,0.0
P028,2021-04-30,Tournesol,0.0,,0.0
P028,2021-05-31,Tournesol,0.76,,20.7
P028,2021-06-30,Tournesol,1.33,,40.7
P028,2021-07-31,Tournesol,2.0,,61.3
P028,2021-08-31,Tournesol,2.54,,82.0
P028,2021-09-30,Tournesol,2.81,3.383535886386807,100.0
P028,2021-10-31,Tournesol,3.11,3.383535886386807,100.0
P028,2021-11-30,Tournesol,3.29,3.383535886386807,100.0
P028,2021-12-31,Tournesol,3.44,3.383535886386807,100.0
P028,2022-01-31,Tournesol,3.58,3.383535886386807,100.0
P028,2022-02-28,Tournesol,3.57,3.383535886386807,100.0
P028,2022-03-31,Mais,0.0,,0.0
P028,2022-04-30,Ble,0.0,,0.0
P028,2022-05-31,Ble,0.76,,12.9
P028,2022-06-30,Ble,1.41,,25.4
P028,2022-07-31,Ble,1.97,,38.3
P028,2022-08-31,Ble,2.73,,51.2
P028,2022-09-30,Ble,3.19,,63.7
P028,2022-10-31,Ble,3.59,,76.7
P028,2022-11-30,Ble,4.36,,89.2
P028,2022-12-31,Ble,5.33,5.249642391503745,100.0
P028,2023-01-31,Ble,5.6,5.249642391503745,100.0
P028,2023-02-28,Ble,5.25,5.249642391503745,100.0
P028,2023-03-31,Tournesol,0.0,,0.0
P028,2023-04-30,Tournesol,0.52,,20.0
P028,2023-05-31,Tournesol,0.89,,40.7
P028,2023-06-30,Tournesol,1.41,,60.7
P028,2023-07-31,Tournesol,1.83,,81.3
P028,2023-08-31,Tournesol,2.1,2.3642604192272954,100.0
P028,2023-09-30,Tournesol,02.02,2.3642604192272954,100.0
P028,2023-10-31,Mais,0.0,,0.0
P028,2023-11-30,Mais,1.84,,16.7
P028,2023-12-31,Mais,3.83,,33.9
P028,2024-01-31,Mais,6.13,,51.1
P028,2024-02-29,Mais,8.51,,67.2
P028,2024-03-31,Ble,0.0,,0.0
P028,2024-04-30,Ble,01.02,,12.5
P028,2024-05-31,Ble,2.21,,25.4
P028,2024-06-30,Ble,3.11,,37.9
P028,2024-07-31,Ble,3.84,,50.8
P028,2024-08-31,Ble,4.94,,63.7
P028,2024-09-30,Ble,5.2,,76.2
P028,2024-10-31,Tournesol,0.0,,0.0
P028,2024-11-30,Tournesol,0.39,,20.0
