date,temperature,humidite,precipitation,rayonnement_solaire,vitesse_vent,direction_vent
2022-06-02 13:00:00,22.76,76.88,0.0,527.38,7.3,25.4
2022-06-02 14:00:00,25.99,79.17,0.0,433.87,7.1,205.0
2022-06-02 15:00:00,26.83,65.51,1.58,409.69,4.9,113.0
2022-06-02 16:00:00,27.99,70.26,1.87,297.53,5.0,274.0
2022-06-02 17:00:00,28.44,72.61,0.0,236.97,4.9,343.2
2022-06-02 18:00:00,27.89,78.41,0.0,135.31,4.8,108.6
2022-06-02 19:00:00,29.0,76.69,0.0,10.17,2.3,333.8
2022-06-02 20:00:00,28.28,76.62,0.0,0.0,5.7,336.2
2022-06-02 21:00:00,30.57,75.65,0.0,0.0,10.7,213.2
2022-06-02 22:00:00,28.25,76.16,0.0,0.0,2.3,268.0
2022-06-02 23:00:00,27.5,95.0,0.0,0.0,6.5,324.5
2022-06-03 00:00:00,27.31,82.01,0.0,0.0,5.6,73.8
2022-06-03 01:00:00,27.74,87.68,0.0,0.0,8.8,298.5
2022-06-03 02:00:00,23.03,87.91,0.0,0.0,2.1,226.7
2022-06-03 03:00:00,23.66,69.3,1.66,0.0,4.3,314.4
2022-06-03 04:00:00,22.42,76.02,0.0,0.0,5.7,225.1
2022-06-03 05:00:00,21.49,79.02,0.0,2.79,5.8,196.5
2022-06-03 06:00:00,18.88,81.65,0.0,139.17,4.5,30.1
2022-06-03 07:00:00,17.7,91.85,0.0,241.52,2.5,212.7
2022-06-03 08:00:00,19.24,93.18,0.0,415.04,5.1,196.9
2022-06-03 09:00:00,18.82,85.84,0.0,405.97,2.0,218.5
2022-06-03 10:00:00,19.69,84.41,0.0,501.38,3.5,233.1
2022-06-03 11:00:00,20.27,91.02,0.0,473.39,4.6,274.5
2022-06-03 12:00:00,22.81,70.13,1.59,481.62,2.7,140.9
2022-06-03 13:00:00,23.19,83.23,0.0,513.62,6.2,46.4
2022-06-03 14:00:00,24.88,85.09,0.0,511.67,6.2,47.2
2022-06-03 15:00:00,26.73,88.75,0.0,360.72,5.4,49.1
2022-06-03 16:00:00,26.04,78.98,0.0,305.77,4.9,237.4
2022-06-03 17:00:00,27.92,68.52,0.0,172.48,1.3,64.4
2022-06-03 18:00:00,28.89,73.89,0.27,142.27,5.4,94.7
2022-06-03 19:00:00,30.43,80.98,0.0,11.78,5.7,105.1
2022-06-03 20:00:00,29.02,72.28,0.0,0.0,4.4,87.9
2022-06-03 21:00:00,29.17,79.29,0.0,0.0,3.5,290.6
2022-06-03 22:00:00,30.49,77.62,0.41,0.0,6.4,74.1
2022-06-03 23:00:00,28.41,66.44,0.0,0.0,5.3,223.1
2022-06-04 00:00:00,26.46,80.19,0.0,0.0,3.6,279.4
2022-06-04 01:00:00,26.68,79.77,0.0,0.0,7.7,81.1
2022-06-04 02:00:00,24.78,82.07,0.0,0.0,5.4,354.5
2022-06-04 03:00:00,23.4,81.9,0.0,0.0,3.4,62.4
2022-06-04 04:00:00,21.53,79.2,0.0,0.0,6.1,317.4
2022-06-04 05:00:00,22.84,76.47,0.0,25.12,3.1,187.2
2022-06-04 06:00:00,20.65,67.59,0.0,104.09,5.0,12.6
2022-06-04 07:00:00,19.9,80.88,0.0,186.3,5.9,264.6
2022-06-04 08:00:00,20.55,81.68,0.18,364.27,3.8,215.5
2022-06-04 09:00:00,19.83,88.5,0.0,411.71,6.7,45.3
2022-06-04 10:00:00,19.19,76.49,0.0,430.03,5.1,48.3
2022-06-04 11:00:00,22.16,86.47,1.62,462.68,3.9,286.2
2022-06-04 12:00:00,23.13,85.7,0.0,593.11,5.1,194.9
2022-06-04 13:00:00,23.67,83.56,0.0,578.75,5.1,303.5
2022-06-04 14:00:00,25.17,78.48,1.52,431.9,2.7,228.0
2022-06-04 15:00:00,25.3,88.75,0.0,463.96,6.7,280.3
2022-06-04 16:00:00,26.8,76.61,0.0,339.41,4.6,258.8
2022-06-04 17:00:00,26.18,74.81,0.0,226.04,2.0,311.1
2022-06-04 18:00:00,28.77,84.03,0.0,112.05,5.4,185.3
2022-06-04 19:00:00,28.18,78.64,0.0,0.0,5.3,99.1
2022-06-04 20:00:00,28.14,79.28,3.41,0.0,4.0,21.5
2022-06-04 21:00:00,30.58,75.56,0.0,0.0,6.4,336.9
2022-06-04 22:00:00,28.54,70.38,0.0,0.0,3.9,28.5
2022-06-04 23:00:00,28.13,75.6,0.0,0.0,3.3,126.9
2022-06-05 00:00:00,27.6,74.17,0.63,0.0,5.8,323.0
2022-06-05 01:00:00,25.14,81.22,0.0,0.0,4.6,212.0
2022-06-05 02:00:00,23.71,82.22,0.0,0.0,5.0,248.5
2022-06-05 03:00:00,23.31,84.07,1.25,0.0,5.6,44.0
2022-06-05 04:00:00,22.89,72.94,0.0,0.0,4.9,123.9
2022-06-05 05:00:00,21.7,80.34,0.0,16.61,6.4,43.5
2022-06-05 06:00:00,21.5,74.51,0.0,73.97,6.3,150.7
2022-06-05 07:00:00,19.34,83.87,0.0,271.44,3.8,324.3
2022-06-05 08:00:00,19.89,87.66,0.0,279.7,1.8,19.1
2022-06-05 09:00:00,18.98,88.05,1.31,416.56,7.4,82.6
2022-06-05 10:00:00,18.95,77.13,0.0,504.55,2.6,116.3
2022-06-05 11:00:00,21.8,85.53,01.03,555.48,0.2,226.5
2022-06-05 12:00:00,23.42,76.11,0.0,461.62,5.5,147.7
2022-06-05 13:00:00,22.42,82.15,0.0,420.06,3.0,62.8
2022-06-05 14:00:00,25.42,74.2,0.0,545.86,1.5,278.4
2022-06-05 15:00:00,26.53,82.39,0.0,337.8,5.4,207.6
2022-06-05 16:00:00,26.37,81.03,0.0,386.2,4.8,295.6
2022-06-05 17:00:00,28.07,75.09,0.0,221.85,1.8,144.4
2022-06-05 18:00:00,31.91,71.05,0.0,87.57,4.7,322.4
2022-06-05 19:00:00,30.24,66.52,0.0,52.08,10.2,353.1
2022-06-05 20:00:00,30.04,72.0,0.0,0.0,9.7,234.8
2022-06-05 21:00:00,31.19,70.71,0.0,0.0,5.2,22.6
2022-06-05 22:00:00,28.88,72.28,0.0,0.0,3.1,147.7
2022-06-05 23:00:00,26.06,93.84,0.0,0.0,6.9,342.1
2022-06-06 00:00:00,27.35,75.85,0.0,0.0,9.3,324.0
2022-06-06 01:00:00,25.68,80.09,0.0,0.0,3.9,230.2
2022-06-06 02:00:00,24.91,85.21,0.0,0.0,3.9,220.1
2022-06-06 03:00:00,23.41,83.81,0.0,0.0,5.3,77.2
2022-06-06 04:00:00,22.04,77.35,0.0,0.0,4.4,328.2
2022-06-06 05:00:00,20.19,89.61,0.0,24.17,5.8,212.8
2022-06-06 06:00:00,21.12,86.17,0.0,175.91,4.4,347.6
2022-06-06 07:00:00,19.87,87.37,0.85,262.93,5.5,234.2
2022-06-06 08:00:00,20.38,83.16,0.0,362.7,3.8,177.7
2022-06-06 09:00:00,18.82,91.04,0.0,451.04,4.0,237.5
2022-06-06 10:00:00,21.21,84.05,0.0,562.81,4.9,312.7
2022-06-06 11:00:00,22.06,94.27,0.0,499.68,5.1,294.2
2022-06-06 12:00:00,21.83,80.22,0.0,491.34,8.1,164.5
2022-06-06 13:00:00,23.57,83.01,0.0,593.89,4.4,258.9
2022-06-06 14:00:00,24.35,78.73,0.0,452.69,4.5,150.5
2022-06-06 15:00:00,26.56,74.12,0.0,394.54,6.0,315.8
2022-06-06 16:00:00,28.73,78.92,0.0,368.94,7.1,336.2
2022-06-06 17:00:00,27.23,79.71,0.0,242.88,4.3,90.9
2022-06-06 18:00:00,30.52,79.17,1.52,92.56,6.5,215.1
2022-06-06 19:00:00,30.21,69.27,8.86,2.49,5.2,58.7
2022-06-06 20:00:00,29.75,62.34,0.0,0.0,4.8,289.4
2022-06-06 21:00:00,29.53,84.21,0.0,0.0,5.6,64.6
2022-06-06 22:00:00,28.28,66.96,0.0,0.0,4.7,320.5
2022-06-06 23:00:00,27.24,88.89,0.0,0.0,4.2,99.2
2022-06-07 00:00:00,25.53,78.48,3.54,0.0,3.7,105.4
2022-06-07 01:00:00,28.05,81.04,0.0,0.0,1.2,197.7
2022-06-07 02:00:00,23.75,86.34,0.0,0.0,9.4,37.9
2022-06-07 03:00:00,23.11,85.84,0.0,0.0,5.4,202.0
2022-06-07 04:00:00,23.14,85.04,0.0,0.0,7.4,6.4
2022-06-07 05:00:00,21.41,86.95,0.0,0.0,5.0,246.0
2022-06-07 06:00:00,19.87,85.66,0.0,90.99,10.6,113.8
2022-06-07 07:00:00,19.91,84.1,0.0,228.84,2.8,287.0
2022-06-07 08:00:00,19.6,85.96,0.0,353.98,6.9,184.4
2022-06-07 09:00:00,19.01,83.41,1.65,493.82,4.0,214.3
2022-06-07 10:00:00,21.01,85.77,0.0,500.03,0.8,263.4
2022-06-07 11:00:00,20.82,86.9,8.33,482.6,2.4,182.7
2022-06-07 12:00:00,24.19,79.99,0.0,549.74,6.3,98.2
2022-06-07 13:00:00,23.14,74.71,0.0,587.84,3.0,137.3
2022-06-07 14:00:00,24.81,88.37,0.0,394.06,2.9,226.3
2022-06-07 15:00:00,25.82,80.02,0.0,382.38,4.7,165.3
2022-06-07 16:00:00,26.43,75.94,0.0,323.57,4.0,85.3
2022-06-07 17:00:00,25.48,81.58,0.0,209.94,3.0,290.4
2022-06-07 18:00:00,30.3,85.05,0.0,119.33,5.0,189.6
2022-06-07 19:00:00,31.24,77.67,0.0,0.0,3.1,240.0
2022-06-07 20:00:00,30.12,75.76,5.1,0.0,4.1,37.8
2022-06-07 21:00:00,29.03,70.99,2.0,0.0,9.4,194.2
2022-06-07 22:00:00,28.7,78.88,1.59,0.0,0.3,121.6
2022-06-07 23:00:00,28.97,84.81,1.75,0.0,2.9,357.4
2022-06-08 00:00:00,27.1,79.2,0.0,0.0,5.7,60.4
2022-06-08 01:00:00,28.03,83.39,0.0,0.0,4.7,82.8
2022-06-08 02:00:00,25.37,81.62,0.04,0.0,5.8,96.5
2022-06-08 03:00:00,22.83,84.54,0.32,0.0,6.8,65.3
2022-06-08 04:00:00,21.22,81.38,0.0,0.0,7.6,181.4
2022-06-08 05:00:00,22.29,91.89,0.0,31.16,5.3,310.5
2022-06-08 06:00:00,20.91,87.51,0.0,154.87,4.0,266.5
2022-06-08 07:00:00,19.06,79.58,8.47,252.25,6.9,188.2
2022-06-08 08:00:00,19.3,81.86,0.0,311.14,4.3,82.5
2022-06-08 09:00:00,18.94,88.11,0.0,428.44,6.0,194.3
2022-06-08 10:00:00,19.94,87.37,0.0,466.48,8.4,130.3
2022-06-08 11:00:00,20.33,86.19,0.0,419.82,8.1,10.4
2022-06-08 12:00:00,22.01,80.88,0.0,452.73,5.8,35.5
2022-06-08 13:00:00,25.09,76.65,0.0,482.34,4.5,102.9
2022-06-08 14:00:00,25.31,87.63,0.0,513.83,5.6,281.7
2022-06-08 15:00:00,26.1,82.76,0.0,357.71,2.1,143.2
2022-06-08 16:00:00,28.3,78.27,0.36,358.74,3.7,200.8
2022-06-08 17:00:00,28.77,80.15,0.0,252.9,4.1,232.5
2022-06-08 18:00:00,28.43,79.81,0.0,121.74,6.5,245.1
2022-06-08 19:00:00,28.87,80.2,0.0,18.47,4.6,76.2
2022-06-08 20:00:00,31.25,75.7,7.15,0.0,1.6,240.5
2022-06-08 21:00:00,28.31,78.8,0.0,0.0,6.0,204.0
2022-06-08 22:00:00,27.99,78.83,0.0,0.0,6.2,228.2
2022-06-08 23:00:00,29.42,65.02,3.81,0.0,4.5,92.0
2022-06-09 00:00:00,28.77,81.93,0.0,0.0,5.7,311.2
2022-06-09 01:00:00,28.6,78.07,0.0,0.0,6.2,134.6
2022-06-09 02:00:00,25.09,75.44,0.0,0.0,3.0,357.0
2022-06-09 03:00:00,23.88,74.51,1.23,0.0,4.8,329.4
2022-06-09 04:00:00,20.92,90.02,0.0,0.0,4.5,169.0
2022-06-09 05:00:00,20.07,87.31,0.89,0.0,4.4,307.7
2022-06-09 06:00:00,21.57,79.99,0.0,138.01,2.3,355.1
2022-06-09 07:00:00,19.1,86.17,0.0,265.66,4.0,161.3
2022-06-09 08:00:00,19.76,89.42,0.0,298.3,1.9,154.4
2022-06-09 09:00:00,18.13,85.09,0.0,406.39,4.8,42.1
2022-06-09 10:00:00,20.58,83.23,0.0,429.86,4.3,0.2
2022-06-09 11:00:00,22.48,87.84,0.0,503.31,7.8,154.6
2022-06-09 12:00:00,22.64,88.89,0.0,512.3,3.2,302.6
2022-06-09 13:00:00,24.09,82.07,0.0,556.65,6.9,124.1
2022-06-09 14:00:00,24.04,85.05,0.31,489.48,5.1,45.6
2022-06-09 15:00:00,24.45,78.48,0.0,464.69,7.2,16.9
2022-06-09 16:00:00,27.49,74.5,0.78,318.96,6.1,188.9
2022-06-09 17:00:00,29.02,71.53,0.0,240.63,7.3,38.3
2022-06-09 18:00:00,30.61,63.6,0.0,89.93,8.0,319.7
2022-06-09 19:00:00,30.7,68.2,0.0,0.0,1.2,10.6
2022-06-09 20:00:00,30.31,65.43,0.0,0.0,0.5,199.5
2022-06-09 21:00:00,29.49,70.0,0.0,0.0,6.0,168.1
2022-06-09 22:00:00,30.25,79.1,3.83,0.0,5.3,134.7
2022-06-09 23:00:00,29.65,76.41,0.0,0.0,1.8,229.8
2022-06-10 00:00:00,28.74,77.55,0.43,0.0,3.3,239.6
2022-06-10 01:00:00,26.4,82.2,0.0,0.0,5.0,30.7
2022-06-10 02:00:00,23.22,78.66,0.0,0.0,4.1,49.1
2022-06-10 03:00:00,22.77,85.57,0.0,0.0,4.2,90.5
2022-06-10 04:00:00,24.39,83.55,0.29,0.0,6.7,310.0
2022-06-10 05:00:00,20.94,72.04,0.0,0.0,5.8,159.0
2022-06-10 06:00:00,21.15,80.99,0.0,128.74,7.6,186.2
2022-06-10 07:00:00,17.78,93.99,0.0,232.2,5.2,248.2
2022-06-10 08:00:00,20.15,92.13,0.0,299.78,9.5,24.3
2022-06-10 09:00:00,21.01,85.07,0.0,487.43,3.6,300.0
2022-06-10 10:00:00,18.66,86.39,0.0,429.93,6.4,48.6
2022-06-10 11:00:00,20.95,82.15,3.7,588.3,3.0,183.6
2022-06-10 12:00:00,21.64,84.29,0.0,471.88,6.0,58.1
2022-06-10 13:00:00,24.47,81.57,0.94,465.19,8.3,186.8
2022-06-10 14:00:00,25.51,84.02,0.07,514.86,1.8,334.5
2022-06-10 15:00:00,26.21,76.36,0.0,370.5,6.1,120.6
2022-06-10 16:00:00,26.67,73.84,01.07,364.61,4.3,296.8
2022-06-10 17:00:00,28.79,73.56,1.2,244.36,8.2,195.0
2022-06-10 18:00:00,29.28,70.78,0.0,160.17,5.8,231.3
2022-06-10 19:00:00,28.33,78.2,0.0,1.77,1.8,74.5
2022-06-10 20:00:00,31.34,75.2,0.89,0.0,3.6,321.0
2022-06-10 21:00:00,30.27,71.17,0.0,0.0,4.5,319.9
2022-06-10 22:00:00,28.96,81.56,0.0,0.0,4.1,314.5
2022-06-10 23:00:00,28.92,76.04,0.0,0.0,6.8,345.5
2022-06-11 00:00:00,26.61,73.36,0.0,0.0,2.8,248.3
2022-06-11 01:00:00,28.43,79.36,0.0,0.0,3.4,208.0
2022-06-11 02:00:00,24.47,83.62,0.0,0.0,4.4,15.9
2022-06-11 03:00:00,24.61,79.42,0.58,0.0,5.4,247.0
2022-06-11 04:00:00,21.6,81.13,0.0,0.0,4.1,44.4
2022-06-11 05:00:00,22.24,79.42,0.0,0.0,5.7,155.9
2022-06-11 06:00:00,19.16,87.12,0.0,114.52,2.8,190.8
2022-06-11 07:00:00,20.35,85.32,0.0,223.3,7.5,282.0
2022-06-11 08:00:00,19.87,84.64,0.0,335.7,6.0,119.0
2022-06-11 09:00:00,20.69,94.45,0.0,506.1,3.3,113.4
2022-06-11 10:00:00,19.18,86.29,0.0,490.07,6.8,275.5
2022-06-11 11:00:00,21.49,91.45,0.0,413.19,3.3,56.2
2022-06-11 12:00:00,23.57,78.26,0.0,644.59,7.2,154.3
2022-06-11 13:00:00,24.73,72.83,0.0,613.47,4.0,6.9
2022-06-11 14:00:00,24.0,84.09,0.91,418.58,4.2,89.7
2022-06-11 15:00:00,26.46,64.7,0.0,501.81,2.5,188.1
2022-06-11 16:00:00,27.07,76.92,0.0,407.48,7.0,108.1
2022-06-11 17:00:00,27.83,82.64,0.0,230.85,4.0,238.3
2022-06-11 18:00:00,31.57,76.01,0.0,139.53,2.2,181.0
2022-06-11 19:00:00,28.31,76.94,3.39,41.06,6.2,174.4
2022-06-11 20:00:00,29.4,79.04,0.0,0.0,7.2,189.0
2022-06-11 21:00:00,32.0,71.88,0.0,0.0,2.8,242.0
2022-06-11 22:00:00,29.58,83.6,2.48,0.0,7.5,183.7
2022-06-11 23:00:00,28.66,82.28,0.0,0.0,6.5,95.1
2022-06-12 00:00:00,27.52,84.58,0.0,0.0,5.2,334.0
2022-06-12 01:00:00,25.06,77.21,0.91,0.0,3.4,163.4
2022-06-12 02:00:00,23.41,79.12,0.0,0.0,5.5,46.7
2022-06-12 03:00:00,24.38,78.68,0.0,0.0,1.6,354.6
2022-06-12 04:00:00,22.36,85.58,0.0,0.0,6.0,352.7
2022-06-12 05:00:00,21.67,86.57,0.0,0.0,8.7,31.2
2022-06-12 06:00:00,23.13,81.64,0.0,151.37,6.3,256.8
2022-06-12 07:00:00,20.25,79.36,0.0,272.09,5.7,169.5
2022-06-12 08:00:00,18.62,74.34,0.0,298.66,3.9,268.5
2022-06-12 09:00:00,18.55,88.99,0.03,403.36,4.0,145.2
2022-06-12 10:00:00,20.68,87.82,0.0,551.54,6.7,352.5
2022-06-12 11:00:00,20.09,83.67,0.0,569.99,4.4,1.9
2022-06-12 12:00:00,23.3,78.64,0.0,596.88,4.6,66.1
2022-06-12 13:00:00,21.25,89.0,0.0,463.06,2.5,259.0
2022-06-12 14:00:00,24.25,81.55,0.0,432.42,5.1,61.2
2022-06-12 15:00:00,27.16,76.81,0.0,432.95,4.4,59.0
2022-06-12 16:00:00,28.26,71.54,0.3,361.06,1.3,259.7
2022-06-12 17:00:00,29.41,80.72,0.29,249.13,6.7,174.1
2022-06-12 18:00:00,27.65,71.22,0.0,143.19,3.8,151.5
2022-06-12 19:00:00,30.11,85.95,0.0,17.53,3.7,111.7
2022-06-12 20:00:00,29.13,72.13,0.0,0.0,5.2,300.0
2022-06-12 21:00:00,30.98,74.44,0.0,0.0,6.9,41.2
2022-06-12 22:00:00,29.89,81.66,0.0,0.0,5.4,91.2
2022-06-12 23:00:00,27.56,84.17,0.0,0.0,2.1,234.2
2022-06-13 00:00:00,26.36,78.58,0.0,0.0,7.8,214.3
2022-06-13 01:00:00,26.43,78.76,1.85,0.0,6.5,23.4
2022-06-13 02:00:00,26.18,73.39,0.0,0.0,6.1,287.7
2022-06-13 03:00:00,24.24,79.42,0.0,0.0,1.2,194.3
2022-06-13 04:00:00,23.08,74.48,0.0,0.0,7.7,272.8
2022-06-13 05:00:00,21.53,88.08,0.0,32.11,4.0,305.0
2022-06-13 06:00:00,20.14,89.1,0.5,132.09,5.8,61.0
2022-06-13 07:00:00,19.14,78.5,0.0,237.22,6.4,328.1
2022-06-13 08:00:00,19.81,76.59,0.0,434.44,5.9,329.8
2022-06-13 09:00:00,18.98,95.0,0.0,465.6,6.9,104.7
2022-06-13 10:00:00,20.96,78.71,0.0,573.8,7.2,35.3
2022-06-13 11:00:00,22.19,89.21,0.0,494.77,0.8,276.9
2022-06-13 12:00:00,24.24,73.66,5.0,471.15,6.0,89.6
2022-06-13 13:00:00,24.0,69.6,0.0,477.99,6.8,83.9
2022-06-13 14:00:00,24.76,81.03,0.0,448.72,4.8,25.4
2022-06-13 15:00:00,26.56,77.4,0.0,423.59,3.9,207.8
2022-06-13 16:00:00,28.31,74.66,0.0,299.69,3.4,19.1
2022-06-13 17:00:00,28.07,81.41,0.0,271.21,2.7,2.6
2022-06-13 18:00:00,28.72,70.77,0.0,155.05,7.6,285.3
2022-06-13 19:00:00,30.84,70.04,0.54,49.01,3.6,277.1
2022-06-13 20:00:00,28.0,76.3,0.0,0.0,4.6,295.3
2022-06-13 21:00:00,30.46,76.6,0.0,0.0,7.0,162.9
2022-06-13 22:00:00,27.44,74.66,1.42,0.0,4.3,220.0
2022-06-13 23:00:00,27.83,76.53,0.0,0.0,4.7,294.8
2022-06-14 00:00:00,27.45,87.08,0.0,0.0,6.2,36.5
2022-06-14 01:00:00,26.47,80.28,0.0,0.0,1.1,123.6
2022-06-14 02:00:00,25.22,74.39,0.0,0.0,5.5,202.7
2022-06-14 03:00:00,23.26,86.51,0.0,0.0,6.6,159.2
2022-06-14 04:00:00,22.72,92.11,0.0,0.0,3.4,46.2
2022-06-14 05:00:00,21.05,89.77,0.0,0.0,4.5,93.5
2022-06-14 06:00:00,21.25,73.03,7.59,140.99,5.4,353.0
2022-06-14 07:00:00,19.09,92.31,0.0,245.91,4.6,332.9
2022-06-14 08:00:00,18.91,87.0,2.41,412.62,0.5,312.4
2022-06-14 09:00:00,19.79,76.11,10.36,449.98,4.1,291.8
2022-06-14 10:00:00,21.07,82.91,0.0,514.6,5.5,27.8
2022-06-14 11:00:00,22.11,84.43,0.0,603.69,2.8,179.8
2022-06-14 12:00:00,22.53,77.76,0.0,495.99,5.3,160.0
2022-06-14 13:00:00,24.96,87.61,0.0,535.36,8.6,237.8
2022-06-14 14:00:00,24.94,81.29,1.77,614.8,2.3,103.3
2022-06-14 15:00:00,26.04,83.82,0.0,414.43,6.2,211.0
2022-06-14 16:00:00,27.5,80.82,0.0,328.97,3.2,134.6
2022-06-14 17:00:00,27.83,73.42,0.92,232.02,7.4,70.9
2022-06-14 18:00:00,29.03,70.5,0.0,187.99,5.8,83.2
2022-06-14 19:00:00,29.15,73.16,0.0,28.0,3.6,204.5
2022-06-14 20:00:00,28.12,74.58,0.0,0.0,2.1,158.0
2022-06-14 21:00:00,31.07,74.44,0.0,0.0,9.0,165.6
2022-06-14 22:00:00,29.7,82.07,0.0,0.0,5.4,282.8
2022-06-14 23:00:00,28.52,85.01,0.0,0.0,4.5,236.7
2022-06-15 00:00:00,29.2,75.08,0.0,0.0,3.4,73.4
2022-06-15 01:00:00,26.4,75.54,0.0,0.0,1.3,327.5
2022-06-15 02:00:00,24.32,79.43,0.0,0.0,4.9,66.4
2022-06-15 03:00:00,22.54,87.59,0.0,0.0,5.0,205.9
2022-06-15 04:00:00,22.11,75.79,2.9,0.0,5.1,101.5
2022-06-15 05:00:00,22.14,81.65,0.0,20.42,4.6,68.3
2022-06-15 06:00:00,20.96,87.7,0.0,92.43,7.6,358.5
2022-06-15 07:00:00,19.75,81.94,2.12,235.56,7.0,97.4
2022-06-15 08:00:00,18.76,87.28,0.0,382.45,3.0,73.6
2022-06-15 09:00:00,20.74,75.38,0.0,467.38,7.0,44.5
2022-06-15 10:00:00,21.52,89.57,0.0,455.34,8.0,205.6
2022-06-15 11:00:00,21.49,78.97,0.0,544.35,1.3,31.4
2022-06-15 12:00:00,22.69,80.45,0.0,617.75,8.6,352.4
2022-06-15 13:00:00,23.93,91.56,0.0,563.38,5.4,287.7
2022-06-15 14:00:00,23.86,80.56,0.0,527.09,4.7,81.7
2022-06-15 15:00:00,27.84,76.59,0.0,491.16,3.2,79.3
2022-06-15 16:00:00,29.53,75.15,0.0,366.55,1.0,194.9
2022-06-15 17:00:00,28.74,82.11,0.77,255.34,3.6,110.9
2022-06-15 18:00:00,31.44,68.6,0.9,131.07,9.3,158.3
2022-06-15 19:00:00,30.0,75.46,0.0,0.0,5.2,328.0
2022-06-15 20:00:00,30.28,71.5,0.0,0.0,6.8,300.7
2022-06-15 21:00:00,29.56,74.32,0.85,0.0,10.7,124.8
2022-06-15 22:00:00,29.04,67.37,0.0,0.0,5.8,329.3
2022-06-15 23:00:00,29.79,73.47,0.0,0.0,7.0,235.7
2022-06-16 00:00:00,26.4,79.73,0.0,0.0,4.5,315.8
2022-06-16 01:00:00,25.17,94.23,0.0,0.0,6.8,82.9
2022-06-16 02:00:00,24.72,76.94,0.0,0.0,7.0,285.7
2022-06-16 03:00:00,22.82,83.89,0.0,0.0,6.0,217.7
2022-06-16 04:00:00,21.36,85.17,0.0,0.0,4.3,36.8
2022-06-16 05:00:00,21.39,84.04,0.0,20.57,3.2,296.6
2022-06-16 06:00:00,20.95,81.69,3.59,125.17,6.0,46.8
2022-06-16 07:00:00,20.09,85.59,0.0,258.45,6.4,148.0
2022-06-16 08:00:00,18.89,85.01,0.0,375.34,6.3,323.4
2022-06-16 09:00:00,20.31,79.16,0.0,405.15,4.0,208.4
2022-06-16 10:00:00,22.34,81.83,0.0,560.62,5.0,211.5
2022-06-16 11:00:00,23.03,79.36,0.0,447.73,6.8,224.1
2022-06-16 12:00:00,24.2,80.49,0.0,502.59,3.0,238.0
2022-06-16 13:00:00,24.49,75.68,0.0,578.95,6.1,168.4
2022-06-16 14:00:00,25.75,85.51,0.0,555.83,4.5,82.5
2022-06-16 15:00:00,26.83,73.41,0.0,356.57,5.9,48.0
2022-06-16 16:00:00,27.6,93.34,0.0,335.47,3.8,103.8
2022-06-16 17:00:00,28.28,84.87,0.0,210.43,5.5,267.3
2022-06-16 18:00:00,30.31,83.56,0.74,129.93,7.3,146.2
2022-06-16 19:00:00,31.07,78.72,0.0,28.54,4.0,159.7
2022-06-16 20:00:00,30.62,71.53,0.0,0.0,9.1,272.3
2022-06-16 21:00:00,30.29,70.43,0.0,0.0,4.7,231.6
2022-06-16 22:00:00,29.68,80.61,0.0,0.0,7.0,65.0
2022-06-16 23:00:00,28.68,79.93,0.0,0.0,2.9,70.9
2022-06-17 00:00:00,26.01,69.3,1.27,0.0,6.4,17.7
2022-06-17 01:00:00,25.7,79.01,1.35,0.0,7.3,302.4
2022-06-17 02:00:00,25.03,81.37,0.0,0.0,4.9,311.9
2022-06-17 03:00:00,22.38,78.43,1.52,0.0,2.5,92.6
2022-06-17 04:00:00,22.99,75.37,0.0,0.0,5.7,332.8
2022-06-17 05:00:00,20.4,79.64,0.0,0.0,4.4,1.3
2022-06-17 06:00:00,21.13,90.49,0.0,185.78,6.5,143.5
2022-06-17 07:00:00,19.87,86.58,2.24,276.13,3.4,210.9
2022-06-17 08:00:00,18.21,93.96,0.0,351.54,5.3,50.3
2022-06-17 09:00:00,19.21,93.34,0.0,485.33,1.5,133.9
2022-06-17 10:00:00,20.78,89.54,0.0,509.13,4.7,288.9
2022-06-17 11:00:00,18.55,90.25,0.0,524.01,4.5,263.9
2022-06-17 12:00:00,24.27,82.91,0.0,643.71,6.8,12.7
2022-06-17 13:00:00,22.84,88.99,0.0,490.72,6.1,295.7
2022-06-17 14:00:00,24.7,70.08,1.87,551.94,4.3,115.0
2022-06-17 15:00:00,26.99,83.34,0.24,508.96,7.0,64.3
2022-06-17 16:00:00,24.72,79.23,0.0,364.78,5.2,353.8
2022-06-17 17:00:00,30.29,77.0,0.0,211.96,8.0,131.9
2022-06-17 18:00:00,27.99,74.97,0.0,141.41,3.4,28.7
2022-06-17 19:00:00,28.33,65.41,0.0,50.48,3.4,236.5
2022-06-17 20:00:00,31.0,71.74,0.0,0.0,6.1,239.6
2022-06-17 21:00:00,31.58,73.14,0.0,0.0,1.7,168.0
2022-06-17 22:00:00,29.31,78.64,0.0,0.0,6.6,334.5
2022-06-17 23:00:00,28.77,87.22,0.0,0.0,5.2,57.9
2022-06-18 00:00:00,27.54,75.94,0.0,0.0,4.2,180.8
2022-06-18 01:00:00,25.75,85.75,0.0,0.0,6.6,214.8
2022-06-18 02:00:00,26.19,79.35,0.0,0.0,7.2,234.3
2022-06-18 03:00:00,24.18,83.47,0.0,0.0,3.7,54.2
2022-06-18 04:00:00,23.24,73.29,1.91,0.0,4.2,101.7
2022-06-18 05:00:00,20.48,78.34,0.0,43.36,5.9,94.8
